time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
0.03,-0.570741,0.455997,0.029816,-2.09705,-0.0234355,2.55237,-0.52377,0.000846601,-0.000789217,-0.000438058,0.00112177,0.000532053,-0.000441816,-0.00177084,0,0,0,0,0,0,0,1,-0.000711117,-0.000268276,0,-0.000711193,-1,-0.000285239,0,-0.000268073,0.000285429,-1,0,0.499893,-0.299937,0.199846,1,-0.34302,-34.7247,1.10394,15.4603,-0.00761847,1.51983,-0.55272,-0.345172,-0.294533,0.308084,0.42432,-0.436058,-0.157711,-0.601949,0.320618,-1.86759,0.888869,0.802233,-0.362911,-0.111643
0.031,-0.570741,0.455994,0.029816,-2.09705,-0.0234365,2.55237,-0.523767,0.00139962,-0.00145416,-0.000297417,0.000747909,1.56181e-05,0.000417533,0.000713857,0,0,0,0,0,0,0,1,-0.000712749,-0.000263726,0,-0.000712823,-1,-0.000281791,0,-0.000263525,0.000281979,-1,0,0.499894,-0.299937,0.199848,1,-0.378726,-34.6851,1.10394,15.4603,0.0015368,1.50061,-0.603989,-0.34964,-0.296611,0.303674,0.424826,-0.435714,-0.157753,-0.601683,0.314579,-1.87239,0.89322,0.801972,-0.366202,-0.116121
0.032,-0.570742,0.455994,0.0298209,-2.09706,-0.0234374,2.55237,-0.523763,9.78608e-05,-0.000969443,0.000725709,-0.000336564,-0.000294764,0.000278355,0.00196454,0,0,0,0,0,0,0,1,-0.00071214,-0.000264746,0,-0.000712215,-1,-0.000284338,0,-0.000264543,0.000284526,-1,0,0.499895,-0.299935,0.199848,1,-0.34302,-34.6851,1.06427,15.496,0.00977655,1.50061,-0.644272,-0.355039,-0.293001,0.298418,0.42254,-0.435415,-0.158174,-0.6014,0.309783,-1.87968,0.886697,0.805328,-0.364105,-0.121454
0.033,-0.570747,0.455997,0.0298188,-2.09705,-0.0234374,2.55237,-0.523765,-0.001698,0.000281725,-0.000447239,0.000610878,-0.000196509,0.000558563,0.000934193,0,0,0,0,0,0,0,1,-0.000717412,-0.000264397,0,-0.000717487,-1,-0.000283174,0,-0.000264194,0.000283364,-1,0,0.499893,-0.299939,0.199847,1,-0.267642,-34.7247,1.10394,15.4603,0.00977655,1.49054,-0.634202,-0.358583,-0.288258,0.294695,0.41984,-0.43522,-0.158664,-0.601134,0.307479,-1.88488,0.877977,0.808666,-0.360272,-0.125021
0.034,-0.570744,0.455999,0.0298141,-2.09706,-0.0234385,2.55237,-0.523767,-0.000296781,0.00102303,-0.00122845,-0.00135596,-0.00047009,-0.00037361,-0.000125069,0,0,0,0,0,0,0,1,-0.000715686,-0.000274342,0,-0.000715764,-1,-0.000286143,0,-0.000274137,0.000286339,-1,0,0.49989,-0.299938,0.199843,1,-0.303348,-34.7604,1.14361,15.5357,0.0189318,1.51068,-0.61406,-0.357315,-0.286679,0.295046,0.418725,-0.435203,-0.158954,-0.60096,0.3084,-1.88281,0.875325,0.808368,-0.358328,-0.12404
0.035,-0.570744,0.455997,0.0298135,-2.09706,-0.0234365,2.55237,-0.523779,0.000730166,-0.000153195,-0.000820667,-0.000903952,0.000330866,-0.000249073,-0.00422162,0,0,0,0,0,0,0,1,-0.000704723,-0.000271834,0,-0.0007048,-1,-0.000285485,0,-0.000271633,0.000285677,-1,0,0.499891,-0.299938,0.199845,1,-0.34302,-34.7247,1.14361,15.5357,0.0015368,1.51068,-0.502366,-0.353489,-0.289163,0.297656,0.419999,-0.435231,-0.158961,-0.600899,0.311341,-1.87719,0.880363,0.805136,-0.359415,-0.120638
0.036,-0.570744,0.455997,0.0298182,-2.09706,-0.0234355,2.55237,-0.523771,0.000486777,-0.00010213,0.000379632,0.0003254,0.000559662,0.000206944,0.000168474,0,0,0,0,0,0,0,1,-0.000710991,-0.000268987,0,-0.000711068,-1,-0.000286866,0,-0.000268783,0.000287057,-1,0,0.499892,-0.299937,0.199845,1,-0.34302,-34.7247,1.10394,15.496,-0.00761847,1.50061,-0.582932,-0.351249,-0.292341,0.299034,0.421942,-0.43516,-0.158916,-0.600878,0.313632,-1.87438,0.886659,0.802489,-0.361334,-0.118743
0.037,-0.570742,0.455997,0.0298139,-2.09706,-0.0234355,2.55237,-0.523782,0.00115974,-0.00320055,-0.000675889,0.000216945,0.000373108,0.000137962,-0.0036184,0,0,0,0,0,0,0,1,-0.000701381,-0.000268728,0,-0.000701458,-1,-0.000284517,0,-0.000268529,0.000284705,-1,0,0.499892,-0.299938,0.199846,1,-0.378726,-34.7247,1.14361,15.496,-0.00761847,1.50061,-0.482224,-0.351763,-0.291237,0.298148,0.421709,-0.435024,-0.15918,-0.600788,0.314905,-1.8761,0.884822,0.803353,-0.359773,-0.119388
0.038,-0.570745,0.455997,0.0298162,-2.09705,-0.0234365,2.55237,-0.523776,-6.20606e-05,-0.00239474,0.000476709,0.00190788,-9.03456e-05,0.000464968,-0.0005479,0,0,0,0,0,0,0,1,-0.000706735,-0.000262549,0,-0.000706809,-1,-0.000281324,0,-0.00026235,0.00028151,-1,0,0.499894,-0.299939,0.199848,1,-0.34302,-34.7247,1.10394,15.4207,0.0015368,1.49054,-0.532578,-0.353849,-0.282583,0.295968,0.417494,-0.434932,-0.15998,-0.600555,0.31672,-1.88087,0.868691,0.808891,-0.351427,-0.12144
0.039,-0.57075,0.455995,0.0298133,-2.09706,-0.0234355,2.55237,-0.523761,-0.00180461,-0.00179227,-0.000610752,-0.00141933,0.000278854,-0.000436007,0.0045171,0,0,0,0,0,0,0,1,-0.000730088,-0.000269889,0,-0.000730165,-1,-0.000284776,0,-0.000269681,0.000284973,-1,0,0.499889,-0.299942,0.199846,1,-0.267642,-34.7247,1.14361,15.5357,-0.00761847,1.51068,-0.664414,-0.354424,-0.269777,0.295105,0.41104,-0.43499,-0.161074,-0.600132,0.320909,-1.88367,0.844684,0.815874,-0.338705,-0.12197
