time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
7.924,0.65297,0.461065,0.0241385,-1.8547,-0.0144836,2.31621,0.685052,-0.00740713,0.240884,0.000920517,-0.0685276,-0.0160773,0.303141,0.000803062,0,0,0,0,0,0,0,1,-0.000645848,0.00042229,0,-0.000645653,-1,-0.000461113,0,0.000422587,0.00046084,-1,0,0.500165,0.400484,0.272729,1,0.15289,-36.8076,1.17932,17.1464,0.248729,1.37152,-0.258835,0.103705,0.0875735,0.470801,-0.366096,-0.274381,-0.341786,-0.350191,-0.463791,-0.68014,0.402952,0.286246,-0.000776379,0.262724
7.925,0.652963,0.461302,0.0241376,-1.85476,-0.0144914,2.31652,0.685043,-0.00974461,0.239083,-0.000314342,-0.0630169,-0.0111243,0.301306,-0.00132565,0,0,0,0,0,0,0,1,-0.000638574,0.000427106,0,-0.000638375,-1,-0.000467512,0,0.000427404,0.000467239,-1,0,0.500167,0.400481,0.272578,1,0.188596,-36.8829,1.21899,17.1068,0.222179,1.39166,-0.208481,0.113992,0.0929713,0.47713,-0.368119,-0.274587,-0.341971,-0.347997,-0.47037,-0.661544,0.394148,0.274687,-0.000268802,0.272147
7.926,0.652959,0.461535,0.0241361,-1.85483,-0.0145053,2.31683,0.685042,-0.0104739,0.235461,-0.000209561,-0.0670669,-0.00974682,0.306568,-0.0020337,0,0,0,0,0,0,0,1,-0.000632084,0.000436706,0,-0.000631878,-1,-0.000471626,0,0.000437004,0.00047135,-1,0,0.500168,0.400478,0.272428,1,0.188596,-36.8829,1.21899,17.1464,0.256969,1.39166,-0.177353,0.127994,0.099015,0.486392,-0.370406,-0.274946,-0.342109,-0.345724,-0.480081,-0.638033,0.384125,0.26088,-0.000450422,0.285147
7.927,0.652954,0.461768,0.0241356,-1.85489,-0.014515,2.31714,0.685044,-0.00789451,0.238485,-0.000139707,-0.0647278,-0.00727945,0.30723,-0.000946688,0,0,0,0,0,0,0,1,-0.00063256,0.000446696,0,-0.000632345,-1,-0.000480604,0,0.000446999,0.000480322,-1,0,0.500168,0.400475,0.272278,1,0.188596,-36.8472,1.21899,17.2218,0.256969,1.35229,-0.18834,0.144766,0.110845,0.497869,-0.3753,-0.275515,-0.342509,-0.343365,-0.488949,-0.608176,0.364474,0.241139,0.00401015,0.300876
7.928,0.652953,0.462,0.0241355,-1.85495,-0.0145289,2.31746,0.685046,-0.00511171,0.23285,-9.31383e-05,-0.0591982,-0.0104926,0.307108,0.00011652,0,0,0,0,0,0,0,1,-0.000626676,0.000470088,0,-0.000626442,-1,-0.00049667,0,0.000470399,0.000496375,-1,0,0.50017,0.400476,0.272132,1,0.15289,-36.7322,1.21899,17.1464,0.266124,1.31201,-0.208481,0.156202,0.130812,0.5052,-0.384604,-0.276105,-0.343428,-0.340855,-0.490482,-0.582406,0.331286,0.217695,0.0172805,0.311628
7.929,0.652942,0.462235,0.0241382,-1.85502,-0.0145405,2.31777,0.685042,-0.00885195,0.230523,0.000865928,-0.0611395,-0.00816661,0.306376,-0.00144695,0,0,0,0,0,0,0,1,-0.000621988,0.000475071,0,-0.00062175,-1,-0.00050162,0,0.000475383,0.000501325,-1,0,0.500172,0.400471,0.27198,1,0.228269,-36.6925,1.17932,17.1821,0.275279,1.29278,-0.167283,0.159752,0.168299,0.50627,-0.403494,-0.276717,-0.345533,-0.338182,-0.479545,-0.56153,0.26908,0.184957,0.048402,0.314971
7.93,0.652943,0.462472,0.0241329,-1.85508,-0.0145537,2.31808,0.685044,-0.00478677,0.233911,-0.00118595,-0.0615615,-0.0106691,0.303436,-0.000183808,0,0,0,0,0,0,0,1,-0.000618219,0.000483226,0,-0.000617975,-1,-0.000503215,0,0.000483537,0.000502916,-1,0,0.500172,0.40047,0.271829,1,0.15289,-36.7322,1.2547,17.1821,0.275279,1.32208,-0.18834,0.159199,0.219324,0.504085,-0.428953,-0.277347,-0.3485,-0.335364,-0.458049,-0.539792,0.184655,0.143477,0.0936072,0.314493
7.931,0.652935,0.46271,0.0241375,-1.85514,-0.0145634,2.31837,0.68505,-0.00451292,0.233972,4.45828e-05,-0.0599704,-0.012347,0.297012,0.00644566,0,0,0,0,0,0,0,1,-0.000620574,0.000482725,0,-0.00062033,-1,-0.000506622,0,0.000483039,0.000506322,-1,0,0.500173,0.400468,0.271678,1,0.188596,-36.6925,1.21899,17.1068,0.266124,1.36236,-0.238694,0.153985,0.268703,0.498409,-0.452823,-0.277783,-0.351344,-0.3324,-0.430653,-0.522028,0.103147,0.104542,0.139636,0.309638
7.932,0.652933,0.462941,0.0241361,-1.8552,-0.0145756,2.31868,0.685036,-0.00253829,0.237087,2.97219e-05,-0.0636441,-0.0136314,0.297167,0.000179691,0,0,0,0,0,0,0,1,-0.000600849,0.000489872,0,-0.000600599,-1,-0.000510356,0,0.000490178,0.000510062,-1,0,0.500172,0.400466,0.271529,1,0.15289,-36.6925,1.21899,17.1068,0.256969,1.39166,-0.116929,0.141194,0.306217,0.487066,-0.469773,-0.27782,-0.353373,-0.329313,-0.398667,-0.515065,0.0413881,0.0770281,0.178235,0.297584
7.933,0.652935,0.463182,0.0241356,-1.85527,-0.0145877,2.31898,0.685047,-0.000202629,0.237319,1.98146e-05,-0.0667375,-0.0143259,0.297455,0.00305895,0,0,0,0,0,0,0,1,-0.00060167,0.00048953,0,-0.000601421,-1,-0.000509021,0,0.000489837,0.000508726,-1,0,0.50017,0.400466,0.271374,1,0.0775118,-36.8076,1.21899,17.1068,0.239574,1.42095,-0.18834,0.119248,0.324407,0.46889,-0.475152,-0.277302,-0.353984,-0.32613,-0.361083,-0.521227,0.0117448,0.066536,0.20404,0.276811
7.934,0.652922,0.463419,0.0241376,-1.85533,-0.0145977,2.31929,0.685054,-0.0029388,0.236478,1.32097e-05,-0.0650337,-0.0151568,0.305332,0.00524397,0,0,0,0,0,0,0,1,-0.000612512,0.000496313,0,-0.000612256,-1,-0.000516625,0,0.000496629,0.000516321,-1,0,0.500173,0.40046,0.271223,1,0.188596,-36.7679,1.21899,17.071,0.230419,1.38159,-0.268906,0.090745,0.324991,0.445935,-0.469705,-0.276317,-0.353274,-0.322841,-0.319131,-0.536406,0.0114008,0.0705207,0.217906,0.24981
7.935,0.652918,0.463649,0.0241389,-1.85539,-0.0146098,2.3196,0.685049,-0.00521633,0.235529,0.000936826,-0.0648036,-0.0167317,0.304548,0.00105058,0,0,0,0,0,0,0,1,-0.000601026,0.000511432,0,-0.000600755,-1,-0.000528422,0,0.00051175,0.000528115,-1,0,0.500174,0.40046,0.271077,1,0.188596,-36.6925,1.17932,17.071,0.248729,1.36236,-0.19841,0.0643225,0.318697,0.424843,-0.460121,-0.275264,-0.352064,-0.319517,-0.280027,-0.549731,0.0225075,0.0782494,0.225503,0.224824
7.936,0.65292,0.463885,0.0241378,-1.85546,-0.0146205,2.31991,0.685052,-0.00531754,0.229826,-0.000303469,-0.0660613,-0.0128491,0.305103,0.00157053,0,0,0,0,0,0,0,1,-0.000595371,0.000518218,0,-0.000595095,-1,-0.00053368,0,0.000518536,0.000533371,-1,0,0.500172,0.400459,0.270925,1,0.113217,-36.6925,1.21899,17.1464,0.256969,1.33215,-0.218552,0.0463959,0.317275,0.410435,-0.452743,-0.274482,-0.351091,-0.316279,-0.245741,-0.550516,0.0255362,0.0785117,0.235118,0.207968
7.937,0.652914,0.464123,0.0241436,-1.85552,-0.0146353,2.32022,0.685055,-0.00502268,0.23225,0.00156093,-0.0643032,-0.0102864,0.305216,0.00225912,0,0,0,0,0,0,0,1,-0.000589121,0.000530931,0,-0.000588832,-1,-0.000543831,0,0.000531252,0.000543519,-1,0,0.500172,0.40046,0.270775,1,0.15289,-36.6925,1.14361,17.1068,0.275279,1.31201,-0.248764,0.0361886,0.327508,0.401966,-0.450766,-0.274066,-0.350732,-0.313174,-0.211755,-0.536763,0.00926353,0.0663304,0.253495,0.198494
7.938,0.652913,0.464363,0.0241385,-1.85558,-0.014646,2.32053,0.685045,-0.00283267,0.231842,-0.000722621,-0.0663012,-0.0123443,0.302567,-0.0029339,0,0,0,0,0,0,0,1,-0.000575989,0.000534521,0,-0.000575698,-1,-0.000544263,0,0.000534835,0.000543955,-1,0,0.500173,0.400457,0.270622,1,0.113217,-36.7322,1.21899,17.071,0.275279,1.35229,-0.126999,0.0290342,0.344513,0.395832,-0.452026,-0.273852,-0.350765,-0.310209,-0.176862,-0.51662,-0.0181982,0.0476612,0.277368,0.191933
7.939,0.652913,0.464602,0.0241417,-1.85564,-0.0146581,2.32082,0.685044,-0.0013624,0.234053,0.00128149,-0.0655128,-0.013559,0.300283,-0.00264954,0,0,0,0,0,0,0,1,-0.000563781,0.000529076,0,-0.000563495,-1,-0.000540747,0,0.000529381,0.000540449,-1,0,0.50017,0.400458,0.270469,1,0.0775118,-36.7679,1.14361,17.071,0.266124,1.4118,-0.106858,0.0198278,0.359325,0.388157,-0.452077,-0.273554,-0.350669,-0.307344,-0.140613,-0.499575,-0.0420094,0.0315546,0.3001,0.183419
7.94,0.652907,0.464835,0.0241379,-1.8557,-0.0146649,2.32113,0.685047,-0.00197536,0.232962,-0.000908911,-0.0640977,-0.00884151,0.302064,0.000137887,0,0,0,0,0,0,0,1,-0.000570456,0.000544091,0,-0.000570154,-1,-0.000554602,0,0.000544407,0.000554292,-1,0,0.500173,0.400454,0.270322,1,0.113217,-36.8076,1.21899,17.0314,0.230419,1.38159,-0.157212,0.00711946,0.369072,0.37786,-0.449943,-0.273096,-0.350286,-0.304464,-0.104668,-0.489542,-0.0575602,0.0211408,0.318919,0.171583
7.941,0.652904,0.465074,0.0241383,-1.85576,-0.0146772,2.32145,0.685046,-0.00149082,0.234496,-0.000605941,-0.065584,-0.0111414,0.307174,-0.00099759,0,0,0,0,0,0,0,1,-0.000563075,0.000551498,0,-0.000562766,-1,-0.000559923,0,0.000551814,0.000559612,-1,0,0.500173,0.400452,0.270169,1,0.113217,-36.8076,1.21899,17.1068,0.222179,1.38159,-0.126999,-0.00558052,0.374761,0.367753,-0.446818,-0.272626,-0.349739,-0.30149,-0.0741565,-0.483588,-0.066609,0.0146388,0.332772,0.159819
7.942,0.652903,0.465316,0.024136,-1.85582,-0.0146909,2.32176,0.685056,-0.000289092,0.236486,-0.00123918,-0.0653777,-0.00943589,0.311266,0.00237489,0,0,0,0,0,0,0,1,-0.000565778,0.000570709,0,-0.000565451,-1,-0.000571852,0,0.000571032,0.00057153,-1,0,0.500175,0.400453,0.270019,1,0.0775118,-36.8472,1.2547,16.9957,0.248729,1.36236,-0.208481,-0.0169645,0.37397,0.358946,-0.441599,-0.272179,-0.348958,-0.298405,-0.0517003,-0.481194,-0.0650511,0.0133626,0.338875,0.149403
7.943,0.6529,0.465554,0.0241333,-1.85587,-0.0147029,2.32208,0.685054,-0.0034023,0.234754,-0.00175414,-0.0616681,-0.0124031,0.313892,0.000853846,0,0,0,0,0,0,0,1,-0.000560675,0.000584848,0,-0.000560335,-1,-0.000581019,0,0.000585173,0.000580691,-1,0,0.500177,0.400451,0.26987,1,0.0775118,-36.8829,1.29437,16.9957,0.266124,1.33215,-0.18834,-0.0254848,0.367586,0.35268,-0.435257,-0.271825,-0.348115,-0.295244,-0.0399341,-0.481508,-0.054287,0.0164307,0.33701,0.141826
7.944,0.652894,0.465797,0.0241386,-1.85594,-0.0147126,2.32238,0.685052,-0.00665765,0.236927,0.000593812,-0.0638363,-0.0139624,0.311695,-0.000944218,0,0,0,0,0,0,0,1,-0.000553031,0.000579492,0,-0.000552694,-1,-0.000581347,0,0.000579814,0.000581027,-1,0,0.500175,0.400449,0.269712,1,0.113217,-36.9583,1.21899,17.071,0.266124,1.31201,-0.147141,-0.0256407,0.359962,0.353215,-0.430401,-0.271733,-0.347513,-0.292088,-0.0432665,-0.477532,-0.0415718,0.0186519,0.329005,0.142323
7.945,0.652891,0.466041,0.0241361,-1.856,-0.0147303,2.32269,0.685052,-0.0080342,0.237623,-0.000439343,-0.0618452,-0.0120558,0.30931,-0.000993149,0,0,0,0,0,0,0,1,-0.000545755,0.000588524,0,-0.000545413,-1,-0.000581216,0,0.000588841,0.000580895,-1,0,0.500177,0.400446,0.269559,1,0.113217,-37.1091,1.2547,16.9957,0.31007,1.31201,-0.13707,-0.0143737,0.348863,0.362899,-0.425454,-0.271917,-0.346915,-0.288985,-0.0640353,-0.46533,-0.0232299,0.020071,0.312305,0.153757
7.946,0.652893,0.466271,0.0241361,-1.85607,-0.0147371,2.323,0.685058,-0.00516588,0.233665,-0.000292896,-0.0649522,-0.0075886,0.307867,0.00124376,0,0,0,0,0,0,0,1,-0.000544987,0.000592243,0,-0.000544639,-1,-0.000588177,0,0.000592563,0.000587854,-1,0,0.500173,0.400446,0.269409,1,0.0775118,-37.0734,1.2547,17.1068,0.275279,1.29278,-0.18834,0.00486441,0.335447,0.378987,-0.419992,-0.272284,-0.346249,-0.285917,-0.0952951,-0.446039,-0.00111684,0.0204399,0.290199,0.172837
7.947,0.652888,0.466505,0.0241414,-1.85613,-0.0147482,2.32329,0.685047,-0.00476286,0.232338,0.00156797,-0.0641871,-0.00967744,0.304598,-0.00292941,0,0,0,0,0,0,0,1,-0.000525831,0.000590931,0,-0.000525482,-1,-0.00059002,0,0.000591241,0.000589709,-1,0,0.50017,0.400445,0.269259,1,0.113217,-37.1091,1.17932,17.1068,0.256969,1.34222,-0.0867161,0.0228865,0.327193,0.394167,-0.416365,-0.272624,-0.345815,-0.282861,-0.120638,-0.424362,0.0125634,0.0168665,0.274155,0.19079
7.948,0.652887,0.466734,0.0241414,-1.85619,-0.014756,2.3236,0.685054,-0.00270281,0.231177,0.00104532,-0.064709,-0.0109264,0.302715,0.000288945,0,0,0,0,0,0,0,1,-0.000527064,0.00059869,0,-0.000526705,-1,-0.000599145,0,0.000599006,0.00059883,-1,0,0.500169,0.400444,0.269113,1,0.0775118,-36.998,1.17932,17.1464,0.230419,1.36236,-0.147141,0.0323903,0.327561,0.402586,-0.415665,-0.272743,-0.345765,-0.279787,-0.12967,-0.406164,0.0121691,0.00932533,0.27047,0.200629
7.949,0.652884,0.466977,0.0241386,-1.85625,-0.014768,2.32389,0.685058,-0.00207397,0.230569,-0.000231143,-0.0639192,-0.00899152,0.30883,0.00172146,0,0,0,0,0,0,0,1,-0.000528432,0.000590981,0,-0.000528083,-1,-0.000590628,0,0.000591293,0.000590316,-1,0,0.500169,0.40044,0.268957,1,0.0775118,-37.0337,1.21899,17.1464,0.248729,1.40173,-0.18834,0.0327935,0.336036,0.403777,-0.418027,-0.272658,-0.346146,-0.276657,-0.123384,-0.393284,-0.00143937,-0.00130016,0.278375,0.2018
7.95,0.652878,0.467203,0.0241414,-1.85631,-0.014781,2.32419,0.685047,-0.00242193,0.23498,0.000773925,-0.06328,-0.0114768,0.302565,-0.00261398,0,0,0,0,0,0,0,1,-0.000510887,0.000605411,0,-0.000510523,-1,-0.000601842,0,0.000605718,0.000601532,-1,0,0.500169,0.400439,0.268814,1,0.113217,-36.9226,1.17932,17.1464,0.248729,1.4118,-0.0867161,0.0272518,0.346673,0.400309,-0.421331,-0.272455,-0.346682,-0.273491,-0.110168,-0.386336,-0.0185543,-0.0111716,0.290371,0.197326
7.951,0.652875,0.467449,0.0241361,-1.85636,-0.0147906,2.32449,0.685051,-0.00485541,0.243003,-0.00124729,-0.0589198,-0.0129987,0.303332,-0.001368,0,0,0,0,0,0,0,1,-0.000515956,0.000608871,0,-0.000515589,-1,-0.000603253,0,0.000609182,0.000602939,-1,0,0.500172,0.400435,0.26866,1,0.113217,-37.0734,1.2547,17.1068,0.239574,1.39166,-0.0967869,0.0218549,0.34431,0.397119,-0.419676,-0.27219,-0.346538,-0.270321,-0.108139,-0.388052,-0.0144595,-0.00996508,0.288541,0.192989
7.952,0.652877,0.467698,0.0241386,-1.85643,-0.0148028,2.3248,0.685057,-0.00594178,0.241228,3.69266e-06,-0.0577994,-0.014113,0.299036,0.000581212,0,0,0,0,0,0,0,1,-0.00050887,0.00060098,0,-0.000508511,-1,-0.000597802,0,0.000601284,0.000597496,-1,0,0.500167,0.400436,0.268501,1,0.0775118,-37.1845,1.21899,17.1464,0.230419,1.37152,-0.13707,0.0232936,0.320754,0.39953,-0.410459,-0.271997,-0.345297,-0.26711,-0.132196,-0.397277,0.0240865,0.00687197,0.261389,0.195164
7.953,0.652872,0.467937,0.0241339,-1.85649,-0.0148165,2.3251,0.685064,-0.00760258,0.24228,-0.000832756,-0.0598592,-0.0162266,0.301194,0.00266027,0,0,0,0,0,0,0,1,-0.000514761,0.000603713,0,-0.000514402,-1,-0.000594988,0,0.000604019,0.000594678,-1,0,0.500169,0.400431,0.268348,1,0.0775118,-37.2638,1.2547,17.1821,0.256969,1.32208,-0.19841,0.0336423,0.282905,0.409072,-0.39637,-0.271992,-0.343285,-0.26384,-0.178641,-0.406956,0.0857479,0.0325398,0.215432,0.205832
7.954,0.652866,0.468171,0.0241406,-1.85654,-0.0148265,2.3254,0.685062,-0.0065691,0.238433,0.00120807,-0.0553992,-0.0168271,0.297841,0.000994321,0,0,0,0,0,0,0,1,-0.00050537,0.000615328,0,-0.000504995,-1,-0.000609231,0,0.000615635,0.00060892,-1,0,0.500169,0.400432,0.268203,1,0.113217,-37.2995,1.17932,17.1068,0.256969,1.28271,-0.177353,0.0497254,0.242759,0.423105,-0.381962,-0.272176,-0.34114,-0.260566,-0.234207,-0.412783,0.150975,0.0581527,0.164487,0.221967
7.955,0.65286,0.468409,0.024133,-1.8566,-0.0148423,2.32568,0.685058,-0.00889396,0.239684,-0.00188588,-0.0552257,-0.0182715,0.297247,-0.00157455,0,0,0,0,0,0,0,1,-0.000503269,0.000608491,0,-0.000502907,-1,-0.000594808,0,0.00060879,0.000594501,-1,0,0.500171,0.400423,0.26805,1,0.15289,-37.2241,1.29437,17.1464,0.283519,1.32208,-0.116929,0.0691619,0.210955,0.439656,-0.372376,-0.272568,-0.339596,-0.257382,-0.291071,-0.413287,0.202391,0.0766304,0.119514,0.241299
7.956,0.652859,0.468647,0.024136,-1.85665,-0.0148521,2.32598,0.685064,-0.00880588,0.239456,-0.000329233,-0.0535765,-0.0180048,0.296954,-0.000676314,0,0,0,0,0,0,0,1,-0.000499305,0.000611269,0,-0.000498938,-1,-0.000599981,0,0.000611568,0.000599676,-1,0,0.500171,0.400426,0.267903,1,0.113217,-37.2241,1.2547,16.9957,0.275279,1.35229,-0.126999,0.0934231,0.188928,0.459903,-0.368405,-0.27319,-0.338836,-0.254327,-0.350037,-0.406339,0.237769,0.086374,0.0813676,0.265244
7.957,0.652858,0.468886,0.0241413,-1.85671,-0.0148662,2.32625,0.685065,-0.0057735,0.234704,0.00154375,-0.0568013,-0.0137659,0.295077,0.000668397,0,0,0,0,0,0,0,1,-0.000486608,0.000596742,0,-0.000486257,-1,-0.000588526,0,0.000597028,0.000588236,-1,0,0.500166,0.400426,0.26775,1,0.0775118,-37.1845,1.17932,17.0314,0.283519,1.43103,-0.157212,0.116823,0.176785,0.479323,-0.369068,-0.273852,-0.338762,-0.251359,-0.402458,-0.396014,0.25707,0.0888241,0.0531252,0.288351
7.958,0.652855,0.469132,0.0241386,-1.85676,-0.014874,2.32655,0.68506,-0.0074852,0.241051,0.000101146,-0.0599282,-0.0139921,0.29212,-0.00216513,0,0,0,0,0,0,0,1,-0.000481114,0.000594498,0,-0.000480764,-1,-0.000588463,0,0.000594781,0.000588177,-1,0,0.500167,0.400424,0.267596,1,0.0775118,-37.2638,1.21899,16.96,0.256969,1.4411,-0.0867161,0.132279,0.169968,0.492346,-0.370378,-0.274282,-0.338781,-0.248444,-0.438465,-0.388196,0.267775,0.0890119,0.0346828,0.303819
7.959,0.65285,0.469376,0.0241435,-1.85681,-0.0148842,2.32685,0.685059,-0.00649743,0.241347,0.00728307,-0.0591706,-0.0142794,0.29797,0.00257584,0,0,0,0,0,0,0,1,-0.000473474,0.000597382,0,-0.000473119,-1,-0.000594772,0,0.000597663,0.000594489,-1,0,0.500167,0.400424,0.267444,1,0.113217,-37.2995,1.17932,16.8846,0.230419,1.36236,-0.0665745,0.138032,0.154717,0.49762,-0.36528,-0.274273,-0.337922,-0.245563,-0.462232,-0.389679,0.292459,0.0979152,0.0139937,0.309907
7.96,0.652852,0.469614,0.0241372,-1.85687,-0.0148921,2.32715,0.685078,-0.00223723,0.240011,0.00445133,-0.0612016,-0.00983875,0.301288,0.00737025,0,0,0,0,0,0,0,1,-0.000489946,0.000597204,0,-0.000489591,-1,-0.000594125,0,0.000597495,0.000593832,-1,0,0.500166,0.400421,0.267293,1,0.00213343,-37.2638,1.21899,16.9203,0.203868,1.29278,-0.208481,0.128378,0.129437,0.490527,-0.353805,-0.273697,-0.336213,-0.242647,-0.471916,-0.410006,0.333723,0.119748,-0.00954831,0.301126
7.961,0.652848,0.469853,0.0241381,-1.85693,-0.014905,2.32744,0.685076,-0.00580672,0.240611,0.00336053,-0.0617789,-0.0085194,0.30206,0.00405852,0,0,0,0,0,0,0,1,-0.000481646,0.000597268,0,-0.000481292,-1,-0.000593062,0,0.000597553,0.000592775,-1,0,0.500166,0.400419,0.267142,1,0.037839,-37.2995,1.21899,16.9203,0.230419,1.25341,-0.177353,0.106126,0.10065,0.473405,-0.339616,-0.272784,-0.334192,-0.2397,-0.468378,-0.444303,0.380911,0.148673,-0.0312428,0.280257
7.962,0.65284,0.470094,0.0241412,-1.85698,-0.0149168,2.32772,0.685065,-0.00849798,0.238198,0.0034631,-0.0588783,-0.00709044,0.300048,-0.0019537,0,0,0,0,0,0,0,1,-0.000466765,0.000582726,0,-0.000466426,-1,-0.000582589,0,0.000582998,0.000582317,-1,0,0.500165,0.400415,0.266988,1,0.0775118,-37.2241,1.17932,16.9203,0.248729,1.29278,-0.0455174,0.0859335,0.0736509,0.457996,-0.326188,-0.272055,-0.332351,-0.236847,-0.465296,-0.475087,0.425339,0.175241,-0.0517493,0.261407
7.963,0.652842,0.470337,0.0241385,-1.85703,-0.0149325,2.328,0.685068,-0.00771611,0.239532,0.00160177,-0.0580742,-0.0109778,0.292299,-0.000354997,0,0,0,0,0,0,0,1,-0.00045982,0.000574248,0,-0.000459493,-1,-0.000569864,0,0.000574509,0.0005696,-1,0,0.500164,0.400414,0.266837,1,0.00213343,-37.2638,1.21899,16.8449,0.275279,1.39166,-0.0665745,0.0763241,0.0534612,0.451013,-0.317064,-0.2718,-0.331123,-0.234115,-0.471634,-0.492918,0.458603,0.192934,-0.0703076,0.25276
7.964,0.652836,0.470584,0.0241386,-1.85709,-0.0149441,2.32828,0.685075,-0.00674352,0.241168,0.00123363,-0.0591125,-0.00842903,0.288419,0.00100799,0,0,0,0,0,0,0,1,-0.000464073,0.000556295,0,-0.000463765,-1,-0.000555278,0,0.000556552,0.00055502,-1,0,0.500162,0.400409,0.266678,1,0.037839,-37.3392,1.21899,16.96,0.283519,1.45117,-0.0967869,0.0757043,0.0364515,0.451306,-0.310516,-0.271896,-0.330186,-0.231387,-0.488119,-0.50124,0.486499,0.205248,-0.0899291,0.252809
7.965,0.65283,0.470838,0.0241386,-1.85714,-0.0149534,2.32856,0.685069,-0.00599687,0.245245,0.00094676,-0.0520033,-0.0049348,0.287617,-0.000725713,0,0,0,0,0,0,0,1,-0.000456715,0.000539501,0,-0.000456421,-1,-0.000543917,0,0.000539749,0.000543671,-1,0,0.500163,0.400405,0.26652,1,0.0775118,-37.4146,1.21899,16.8846,0.248729,1.45117,-0.0565037,0.0793037,0.0154766,0.455246,-0.303681,-0.272128,-0.329032,-0.228577,-0.516189,-0.510304,0.520486,0.220234,-0.116542,0.257017
7.966,0.652829,0.471084,0.0241414,-1.8572,-0.0149612,2.32886,0.685079,-0.00349977,0.248289,0.00165245,-0.0534241,-0.0027595,0.288921,0.00219783,0,0,0,0,0,0,0,1,-0.000459011,0.000528103,0,-0.000458726,-1,-0.000539785,0,0.00052835,0.000539543,-1,0,0.500159,0.400405,0.266363,1,0.037839,-37.4899,1.17932,16.96,0.222179,1.38159,-0.126999,0.0816825,-0.0138333,0.458556,-0.295834,-0.272334,-0.32748,-0.225668,-0.557668,-0.532161,0.567515,0.244774,-0.154066,0.260172
7.967,0.652831,0.47133,0.0241414,-1.85725,-0.0149712,2.32915,0.685074,-0.000892354,0.247876,-0.0051111,-0.0563044,-0.0021794,0.296908,-0.000346718,0,0,0,0,0,0,0,1,-0.000444764,0.00051951,0,-0.000444487,-1,-0.000534243,0,0.000519748,0.000534012,-1,0,0.500155,0.400405,0.266207,1,-0.0375394,-37.605,1.17932,16.9957,0.222179,1.33215,-0.0766453,0.0804016,-0.0541713,0.459412,-0.28489,-0.272398,-0.325347,-0.222674,-0.608995,-0.568736,0.632268,0.28133,-0.203316,0.25995
7.968,0.652828,0.471566,0.0241439,-1.85731,-0.0149829,2.32944,0.685079,-0.000836709,0.252486,-0.00304328,-0.062335,-0.00235199,0.294554,0.00130059,0,0,0,0,0,0,0,1,-0.000441841,0.00051764,0,-0.000441565,-1,-0.000533756,0,0.000517876,0.000533527,-1,0,0.500153,0.400403,0.266056,1,-0.0375394,-37.5653,1.14361,17.071,0.239574,1.30285,-0.116929,0.0776108,-0.109514,0.459697,-0.266281,-0.27227,-0.322253,-0.21964,-0.665282,-0.611967,0.721921,0.329827,-0.265676,0.258439
7.969,0.65282,0.471812,0.0241414,-1.85737,-0.0149944,2.32974,0.685076,-0.00553528,0.249163,-0.0032174,-0.0600431,-0.00712138,0.290397,-0.00134107,0,0,0,0,0,0,0,1,-0.000440562,0.000511586,0,-0.000440292,-1,-0.000527319,0,0.000511819,0.000527094,-1,0,0.500155,0.400397,0.265901,1,0.037839,-37.5653,1.17932,17.1068,0.256969,1.33215,-0.0565037,0.0771242,-0.180314,0.46224,-0.238089,-0.271999,-0.318068,-0.216599,-0.724488,-0.652966,0.837582,0.387468,-0.340909,0.259184
7.97,0.652816,0.472056,0.0241364,-1.85742,-0.0150102,2.33002,0.685076,-0.00500696,0.246294,-0.00333795,-0.0573505,-0.0109568,0.287153,-0.00127858,0,0,0,0,0,0,0,1,-0.000437249,0.000503418,0,-0.00043699,-1,-0.00051373,0,0.000503643,0.00051351,-1,0,0.500156,0.400391,0.265747,1,0.0775118,-37.5653,1.21899,17.1068,0.283519,1.37152,-0.0455174,0.0833547,-0.250939,0.470048,-0.208405,-0.271834,-0.313794,-0.213557,-0.784499,-0.681532,0.95331,0.440735,-0.416361,0.266324
7.971,0.652816,0.472298,0.0241379,-1.85748,-0.0150221,2.33031,0.685085,-0.00270152,0.24304,-0.00242404,-0.0554561,-0.0121696,0.285267,0.00106326,0,0,0,0,0,0,0,1,-0.000436242,0.000497322,0,-0.000435989,-1,-0.000509091,0,0.000497544,0.000508874,-1,0,0.500153,0.400391,0.265595,1,0.037839,-37.6407,1.21899,17.1068,0.266124,1.39166,-0.0967869,0.0931236,-0.302228,0.480273,-0.187665,-0.271862,-0.310702,-0.210475,-0.836592,-0.696837,1.03723,0.477246,-0.474271,0.276808
